Time,x1,y1,x2,y2,x3,y3,E_kin,E_pot,E_vac,E_total,Drift_pct
4950000000.000,+19310900667.05141830,-1606313557.43944788,-15582367673.72327805,+8360460871.79338169,-3721000117.46955729,-6766841321.91870308,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
4960000000.000,+19349912584.16567612,-1609558634.57262659,-15613847204.05775070,+8377350691.89225864,-3728517288.37562418,-6780511709.18676949,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
4970000000.000,+19388924501.27993393,-1612803711.70580530,-15645326734.39222336,+8394240511.99113560,-3736034459.28169107,-6794182096.45483589,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
4980000000.000,+19427936418.39419174,-1616048788.83898401,-15676806264.72669601,+8411130332.09001255,-3743551630.18775797,-6807852483.72290230,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
4990000000.000,+19466948335.50844955,-1619293865.97216272,-15708285795.06116867,+8428020152.18888950,-3751068801.09382486,-6821522870.99096870,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5000000000.000,+19505960252.62270737,-1622538943.10534143,-15739765325.39564133,+8444909972.28776646,-3758585971.99989176,-6835193258.25903511,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5010000000.000,+19544972169.73696518,-1625784020.23852015,-15771244855.73011398,+8461799792.38664341,-3766103142.90595865,-6848863645.52710152,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5020000000.000,+19583984086.85122299,-1629029097.37169886,-15802724386.06458664,+8478689612.48552036,-3773620313.81202555,-6862534032.79516792,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5030000000.000,+19622996003.96548080,-1632274174.50487757,-15834203916.39905930,+8495579432.58439732,-3781137484.71809244,-6876204420.06323433,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5040000000.000,+19662007921.07973862,-1635519251.63805628,-15865683446.73353195,+8512469252.68327427,-3788654655.62415934,-6889874807.33130074,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5050000000.000,+19701019838.19399643,-1638764328.77123499,-15897162977.06800461,+8529359072.78215122,-3796171826.53022623,-6903545194.59936714,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5060000000.000,+19740031755.30825424,-1642009405.90441370,-15928642507.40247726,+8546248892.88102818,-3803688997.43629313,-6917215581.86743355,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5070000000.000,+19779043672.42251205,-1645254483.03759241,-15960122037.73694992,+8563138712.97990513,-3811206168.34236002,-6930885969.13549995,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5080000000.000,+19818055589.53676987,-1648499560.17077112,-15991601568.07142258,+8580028533.07878208,-3818723339.24842691,-6944556356.40356636,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5090000000.000,+19857067506.65102768,-1651744637.30394983,-16023081098.40589523,+8596918353.17765808,-3826240510.15449381,-6958226743.67163277,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5100000000.000,+19896079423.76528549,-1654989714.43712854,-16054560628.74036789,+8613808173.27653503,-3833757681.06056070,-6971897130.93969917,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5110000000.000,+19935091340.87954330,-1658234791.57030725,-16086040159.07484055,+8630697993.37541199,-3841274851.96662760,-6985567518.20776558,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5120000000.000,+19974103257.99380112,-1661479868.70348597,-16117519689.40931320,+8647587813.47428894,-3848792022.87269449,-6999237905.47583199,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5130000000.000,+20013115175.10805893,-1664724945.83666468,-16148999219.74378586,+8664477633.57316589,-3856309193.77876139,-7012908292.74389839,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5140000000.000,+20052127092.22231674,-1667970022.96984339,-16180478750.07825851,+8681367453.67204285,-3863826364.68482828,-7026578680.01196480,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5150000000.000,+20091139009.33657455,-1671215100.10302210,-16211958280.41273117,+8698257273.77091980,-3871343535.59089518,-7040249067.28003120,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5160000000.000,+20130150926.45083237,-1674460177.23620081,-16243437810.74720383,+8715147093.86979675,-3878860706.49696207,-7053919454.54809761,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5170000000.000,+20169162843.56509018,-1677705254.36937952,-16274917341.08167648,+8732036913.96867371,-3886377877.40302896,-7067589841.81616402,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5180000000.000,+20208174760.67934799,-1680950331.50255823,-16306396871.41614914,+8748926734.06755066,-3893895048.30909586,-7081260229.08423042,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5190000000.000,+20247186677.79360580,-1684195408.63573694,-16337876401.75062180,+8765816554.16642761,-3901412219.21516275,-7094930616.35229683,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5200000000.000,+20286198594.90786362,-1687440485.76891565,-16369355932.08509445,+8782706374.26530457,-3908929390.12122965,-7108601003.62036324,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5210000000.000,+20325210512.02212143,-1690685562.90209436,-16400835462.41956711,+8799596194.36418152,-3916446561.02729654,-7122271390.88842964,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5220000000.000,+20364222429.13637924,-1693930640.03527308,-16432314992.75403976,+8816486014.46305847,-3923963731.93336344,-7135941778.15649605,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5230000000.000,+20403234346.25063705,-1697175717.16845179,-16463794523.08851242,+8833375834.56193542,-3931480902.83943033,-7149612165.42456245,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5240000000.000,+20442246263.36489487,-1700420794.30163050,-16495274053.42298508,+8850265654.66081238,-3938998073.74549723,-7163282552.69262886,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5250000000.000,+20481258180.47915268,-1703665871.43480921,-16526753583.75745773,+8867155474.75968933,-3946515244.65156412,-7176952939.96069527,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5260000000.000,+20520270097.59341049,-1706910948.56798792,-16558233114.09193039,+8884045294.85856628,-3954032415.55763102,-7190623327.22876167,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5270000000.000,+20559282014.70766830,-1710156025.70116663,-16589712644.42640305,+8900935114.95744324,-3961549586.46369791,-7204293714.49682808,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5280000000.000,+20598293931.82192612,-1713401102.83434534,-16621192174.76087570,+8917824935.05632019,-3969066757.36976480,-7217964101.76489449,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5290000000.000,+20637305848.93618393,-1716646179.96752405,-16652671705.09534836,+8934714755.15519714,-3976583928.27583170,-7231634489.03296089,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5300000000.000,+20676317766.05044174,-1719891257.10070276,-16684151235.42982101,+8951604575.25407410,-3984101099.18189859,-7245304876.30102730,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5310000000.000,+20715329683.16469955,-1723136334.23388147,-16715630765.76429367,+8968494395.35295105,-3991618270.08796549,-7258975263.56909370,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5320000000.000,+20754341600.27895737,-1726381411.36706018,-16747110296.09876633,+8985384215.45182800,-3999135440.99403238,-7272645650.83716011,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5330000000.000,+20793353517.39321518,-1729626488.50023890,-16778589826.43323898,+9002274035.55070496,-4006652611.90009928,-7286316038.10522652,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5340000000.000,+20832365434.50747299,-1732871565.63341761,-16810069356.76771164,+9019163855.64958191,-4014169782.80616617,-7299986425.37329292,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5350000000.000,+20871377351.62173080,-1736116642.76659632,-16841548887.10218430,+9036053675.74845886,-4021686953.71223307,-7313656812.64135933,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5360000000.000,+20910389268.73598862,-1739361719.89977503,-16873028417.43665695,+9052943495.84733582,-4029204124.61829996,-7327327199.90942574,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5370000000.000,+20949401185.85024643,-1742606797.03295374,-16904507947.77112961,+9069833315.94621277,-4036721295.52436686,-7340997587.17749214,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5380000000.000,+20988413102.96450424,-1745851874.16613245,-16935987478.10560226,+9086723136.04508972,-4044238466.43043375,-7354667974.44555855,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5390000000.000,+21027425020.07876205,-1749096951.29931116,-16967467008.44007492,+9103612956.14396667,-4051755637.33650064,-7368338361.71362495,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5400000000.000,+21066436937.19301987,-1752342028.43248987,-16998946538.77454758,+9120502776.24284363,-4059272808.24256754,-7382008748.98169136,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5410000000.000,+21105448854.30727768,-1755587105.56566858,-17030426069.10902023,+9137392596.34172058,-4066789979.14863443,-7395679136.24975777,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5420000000.000,+21144460771.42153549,-1758832182.69884729,-17061905599.44349289,+9154282416.44059753,-4074307150.05470133,-7409349523.51782417,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5430000000.000,+21183472688.53579330,-1762077259.83202600,-17093385129.77796555,+9171172236.53947449,-4081824320.96076822,-7423019910.78589058,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5440000000.000,+21222484605.65005112,-1765322336.96520472,-17124864660.11243820,+9188062056.63835144,-4089341491.86683512,-7436690298.05395699,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5450000000.000,+21261496522.76430893,-1768567414.09838343,-17156344190.44691086,+9204951876.73722839,-4096858662.77290201,-7450360685.32202339,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5460000000.000,+21300508439.87856674,-1771812491.23156214,-17187823720.78138351,+9221841696.83610535,-4104375833.67896891,-7464031072.59008980,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5470000000.000,+21339520356.99282455,-1775057568.36474085,-17219303251.11585617,+9238731516.93498230,-4111893004.58503580,-7477701459.85815620,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5480000000.000,+21378532274.10708237,-1778302645.49791956,-17250782781.45032883,+9255621337.03385925,-4119410175.49110270,-7491371847.12622261,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5490000000.000,+21417544191.22134018,-1781547722.63109827,-17282262311.78480148,+9272511157.13273621,-4126927346.39716959,-7505042234.39428902,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5500000000.000,+21456556108.33559799,-1784792799.76427698,-17313741842.11927414,+9289400977.23161316,-4134444517.30323648,-7518712621.66235542,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5510000000.000,+21495568025.44985580,-1788037876.89745569,-17345221372.45374680,+9306290797.33049011,-4141961688.20930338,-7532383008.93042183,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5520000000.000,+21534579942.56411362,-1791282954.03063440,-17376700902.78821945,+9323180617.42936707,-4149478859.11537027,-7546053396.19848824,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5530000000.000,+21573591859.67837143,-1794528031.16381311,-17408180433.12269211,+9340070437.52824402,-4156996030.02143717,-7559723783.46655464,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5540000000.000,+21612603776.79262924,-1797773108.29699183,-17439659963.45716476,+9356960257.62712097,-4164513200.92750406,-7573394170.73462105,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5550000000.000,+21651615693.90688705,-1801018185.43017054,-17471139493.79163742,+9373850077.72599792,-4172030371.83357096,-7587064558.00268745,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5560000000.000,+21690627611.02114487,-1804263262.56334925,-17502619024.12611008,+9390739897.82487488,-4179547542.73963785,-7600734945.27075386,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5570000000.000,+21729639528.13540268,-1807508339.69652796,-17534098554.46058273,+9407629717.92375183,-4187064713.64570475,-7614405332.53882027,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5580000000.000,+21768651445.24966049,-1810753416.82970667,-17565578084.79505539,+9424519538.02262878,-4194581884.55177164,-7628075719.80688667,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5590000000.000,+21807663362.36391830,-1813998493.96288538,-17597057615.12952805,+9441409358.12150574,-4202099055.45783854,-7641746107.07495308,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5600000000.000,+21846675279.47817612,-1817243571.09606409,-17628537145.46400070,+9458299178.22038269,-4209616226.36390543,-7655416494.34301949,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5610000000.000,+21885687196.59243393,-1820488648.22924280,-17660016675.79847336,+9475188998.31925964,-4217133397.26997232,-7669086881.61108589,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5620000000.000,+21924699113.70669174,-1823733725.36242151,-17691496206.13294601,+9492078818.41813660,-4224650568.17603922,-7682757268.87915230,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5630000000.000,+21963711030.82094955,-1826978802.49560022,-17722975736.46741867,+9508968638.51701355,-4232167739.08210611,-7696427656.14721870,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5640000000.000,+22002722947.93520737,-1830223879.62877893,-17754455266.80189133,+9525858458.61589050,-4239684909.98817301,-7710098043.41528511,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5650000000.000,+22041734865.04946518,-1833468956.76195765,-17785934797.13636398,+9542748278.71476746,-4247202080.89423990,-7723768430.68335152,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5660000000.000,+22080746782.16372299,-1836714033.89513636,-17817414327.47083664,+9559638098.81364441,-4254719251.80030680,-7737438817.95141792,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5670000000.000,+22119758699.27798080,-1839959111.02831507,-17848893857.80530930,+9576527918.91252136,-4262236422.70637369,-7751109205.21948433,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5680000000.000,+22158770616.39223862,-1843204188.16149378,-17880373388.13978195,+9593417739.01139832,-4269753593.61244059,-7764779592.48755074,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5690000000.000,+22197782533.50649643,-1846449265.29467249,-17911852918.47425461,+9610307559.11027527,-4277270764.51850748,-7778449979.75561714,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5700000000.000,+22236794450.62075424,-1849694342.42785120,-17943332448.80872726,+9627197379.20915222,-4284787935.42457438,-7792120367.02368355,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5710000000.000,+22275806367.73501205,-1852939419.56102991,-17974811979.14319992,+9644087199.30802917,-4292305106.33064127,-7805790754.29174995,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5720000000.000,+22314818284.84926987,-1856184496.69420862,-18006291509.47767258,+9660977019.40690613,-4299822280.31637096,-7819461141.55981636,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5730000000.000,+22353830201.96352768,-1859429573.82738733,-18037771039.81214523,+9677866839.50578308,-4307339455.99080944,-7833131528.82788277,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5740000000.000,+22392842119.07778549,-1862674650.96056604,-18069250570.14661789,+9694756659.60466003,-4314856631.66524792,-7846801916.09594917,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5750000000.000,+22431854036.19204330,-1865919728.09374475,-18100730100.48109055,+9711646479.70353699,-4322373807.33968639,-7860472303.36401558,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5760000000.000,+22470865953.30630112,-1869164805.22692347,-18132209630.81556320,+9728536299.80241394,-4329890983.01412487,-7874142690.63208199,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5770000000.000,+22509877870.42055893,-1872409882.36010218,-18163689161.15003586,+9745426119.90129089,-4337408158.68856335,-7887813077.90014839,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5780000000.000,+22548889787.53481674,-1875654959.49328089,-18195168691.48450851,+9762315940.00016785,-4344925334.36300182,-7901483465.16821480,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5790000000.000,+22587901704.64907455,-1878900036.62645960,-18226648221.81898117,+9779205760.09904480,-4352442510.03744030,-7915153852.43628120,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5800000000.000,+22626913621.76333237,-1882145113.75963831,-18258127752.15345383,+9796095580.19792175,-4359959685.71187878,-7928824239.70434761,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5810000000.000,+22665925538.87759018,-1885390190.89281702,-18289607282.48792648,+9812985400.29679871,-4367476861.38631725,-7942494626.97241402,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5820000000.000,+22704937455.99184799,-1888635268.02599573,-18321086812.82239914,+9829875220.39567566,-4374994037.06075573,-7956165014.24048042,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5830000000.000,+22743949373.10610580,-1891880345.15917444,-18352566343.15687180,+9846765040.49455261,-4382511212.73519421,-7969835401.50854683,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5840000000.000,+22782961290.22036362,-1895125422.29235315,-18384045873.49134445,+9863654860.59342957,-4390028388.40963268,-7983505788.77661324,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5850000000.000,+22821973207.33462143,-1898370499.42553186,-18415525403.82581711,+9880544680.69230652,-4397545564.08407116,-7997176176.04467964,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5860000000.000,+22860985124.44887924,-1901615576.55871058,-18447004934.16028976,+9897434500.79118347,-4405062739.75850964,-8010846563.31274605,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5870000000.000,+22899997041.56313705,-1904860653.69188929,-18478484464.49476242,+9914324320.89006042,-4412579915.43294811,-8024516950.58081245,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5880000000.000,+22939008958.67739487,-1908105730.82506800,-18509963994.82923508,+9931214140.98893738,-4420097091.10738659,-8038187337.84887886,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5890000000.000,+22978020875.79165268,-1911350807.95824671,-18541443525.16370773,+9948103961.08781433,-4427614266.78182507,-8051857725.11694527,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5900000000.000,+23017032792.90591049,-1914595885.09142542,-18572923055.49818039,+9964993781.18669128,-4435131442.45626354,-8065528112.38501167,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5910000000.000,+23056044710.02016830,-1917840962.22460413,-18604402585.83265305,+9981883601.28556824,-4442648618.13070202,-8079198499.65307808,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5920000000.000,+23095056627.13442612,-1921086039.35778284,-18635882116.16712570,+9998773421.38444519,-4450165793.80514050,-8092868886.92114449,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5930000000.000,+23134068544.24868393,-1924331116.49096155,-18667361646.50159836,+10015663241.48332214,-4457682969.47957897,-8106539274.18921089,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5940000000.000,+23173080461.36294174,-1927576193.62414026,-18698841176.83607101,+10032553061.58219910,-4465200145.15401745,-8120209661.45727730,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5950000000.000,+23212092378.47719955,-1930821270.75731897,-18730320707.17054367,+10049442881.68107605,-4472717320.82845592,-8133880048.72534370,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5960000000.000,+23251104295.59145737,-1934066347.89049768,-18761800237.50501633,+10066332701.77995300,-4480234496.50289440,-8147550435.99341011,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5970000000.000,+23290116212.70571518,-1937311425.02367640,-18793279767.83948898,+10083222521.87882996,-4487751672.17733288,-8161220823.26147652,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5980000000.000,+23329128129.81997299,-1940556502.15685511,-18824759298.17396164,+10100112341.97770691,-4495268847.85177135,-8174891210.52954292,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
5990000000.000,+23368140046.93423080,-1943801579.29003382,-18856238828.50843430,+10117002162.07658386,-4502786023.52620983,-8188561597.79760933,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6000000000.000,+23407151964.04848862,-1947046656.42321253,-18887718358.84290695,+10133891982.17546082,-4510303199.20064831,-8202231985.06567574,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6010000000.000,+23446163881.16274643,-1950291733.55639124,-18919197889.17737961,+10150781802.27433777,-4517820374.87508678,-8215902372.33374214,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6020000000.000,+23485175798.27700424,-1953536810.68956995,-18950677419.51185226,+10167671622.37321472,-4525337550.54952526,-8229572759.60180855,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6030000000.000,+23524187715.39126205,-1956781887.82274866,-18982156949.84632492,+10184561442.47209167,-4532854726.22396374,-8243243146.86987495,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6040000000.000,+23563199632.50551987,-1960026964.95592737,-19013636480.18079758,+10201451262.57096863,-4540371901.89840221,-8256913534.13794136,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6050000000.000,+23602211549.61977768,-1963272042.08910608,-19045116010.51527023,+10218341082.66984558,-4547889077.57284069,-8270583921.40600777,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6060000000.000,+23641223466.73403549,-1966517119.22228479,-19076595540.84974289,+10235230902.76872253,-4555406253.24727917,-8284254308.67407417,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6070000000.000,+23680235383.84829330,-1969762196.35546350,-19108075071.18421555,+10252120722.86759949,-4562923428.92171764,-8297924695.94214058,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6080000000.000,+23719247300.96255112,-1973007273.48864222,-19139554601.51868820,+10269010542.96647644,-4570440604.59615612,-8311595083.21020699,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6090000000.000,+23758259218.07680893,-1976252350.62182093,-19171034131.85316086,+10285900363.06535339,-4577957780.27059460,-8325265470.47827339,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6100000000.000,+23797271135.19106674,-1979497427.75499964,-19202513662.18763351,+10302790183.16423035,-4585474955.94503307,-8338935857.74633980,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6110000000.000,+23836283052.30532455,-1982742504.88817835,-19233993192.52210617,+10319680003.26310730,-4592992131.61947155,-8352606245.01440620,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6120000000.000,+23875294969.41958237,-1985987582.02135706,-19265472722.85657883,+10336569823.36198425,-4600509307.29391003,-8366276632.28247261,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6130000000.000,+23914306886.53384018,-1989232659.15453577,-19296952253.19105148,+10353459643.46086121,-4608026482.96834850,-8379947019.55053902,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6140000000.000,+23953318803.64809799,-1992477736.28771448,-19328431783.52552414,+10370349463.55973816,-4615543658.64278698,-8393617406.81860542,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6150000000.000,+23992330720.76235580,-1995722813.42089319,-19359911313.85999680,+10387239283.65861511,-4623060834.31722546,-8407287794.08667183,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6160000000.000,+24031342637.87661362,-1998967890.55407190,-19391390844.19446945,+10404129103.75749207,-4630578009.99166393,-8420958181.35473824,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6170000000.000,+24070354554.99087143,-2002212967.68725061,-19422870374.52894211,+10421018923.85636902,-4638095185.66610241,-8434628568.62280464,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6180000000.000,+24109366472.10512924,-2005458044.82042933,-19454349904.86341476,+10437908743.95524597,-4645612361.34054089,-8448298955.89087105,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6190000000.000,+24148378389.21938705,-2008703121.95360804,-19485829435.19788742,+10454798564.05412292,-4653129537.01497936,-8461969343.15893745,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6200000000.000,+24187390306.33364487,-2011948199.08678675,-19517308965.53236008,+10471688384.15299988,-4660646712.68941784,-8475639730.42700386,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6210000000.000,+24226402223.44790268,-2015193276.21996546,-19548788495.86683273,+10488578204.25187683,-4668163888.36385632,-8489310117.69507027,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6220000000.000,+24265414140.56216049,-2018438353.35314417,-19580268026.20130539,+10505468024.35075378,-4675681064.03829479,-8502980504.96313667,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6230000000.000,+24304426057.67641830,-2021683430.48632288,-19611747556.53577805,+10522357844.44963074,-4683198239.71273327,-8516650892.23120308,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6240000000.000,+24343437974.79067612,-2024928507.61950159,-19643227086.87025070,+10539247664.54850769,-4690715415.38717175,-8530321279.49926949,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6250000000.000,+24382449891.90493393,-2028173584.75268030,-19674706617.20472336,+10556137484.64738464,-4698232591.06161022,-8543991666.76733589,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6260000000.000,+24421461809.01919174,-2031418661.88585901,-19706186147.53919601,+10573027304.74626160,-4705749766.73604870,-8557662054.03540230,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6270000000.000,+24460473726.13344955,-2034663739.01903772,-19737665677.87366867,+10589917124.84513855,-4713266942.41048717,-8571332441.30346870,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6280000000.000,+24499485643.24770737,-2037908816.15221643,-19769145208.20814133,+10606806944.94401550,-4720784118.08492565,-8585002828.57153511,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6290000000.000,+24538497560.36196518,-2041153893.28539515,-19800624738.54261398,+10623696765.04289246,-4728301293.75936413,-8598673215.83960152,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6300000000.000,+24577509477.47622299,-2044398970.41857386,-19832104268.87708664,+10640586585.14176941,-4735818469.43380260,-8612343603.10766792,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6310000000.000,+24616521394.59048080,-2047644047.55175257,-19863583799.21155930,+10657476405.24064636,-4743335645.10824108,-8626013990.37573433,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6320000000.000,+24655533311.70473862,-2050889124.68493128,-19895063329.54603195,+10674366225.33952332,-4750852820.78267956,-8639684377.64380074,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6330000000.000,+24694545228.81899643,-2054134201.81810999,-19926542859.88050461,+10691256045.43840027,-4758369996.45711803,-8653354764.91186714,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6340000000.000,+24733557145.93325424,-2057379278.95128870,-19958022390.21497726,+10708145865.53727722,-4765887172.13155651,-8667025152.17993355,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6350000000.000,+24772569063.04751205,-2060624356.08446741,-19989501920.54944992,+10725035685.63615417,-4773404347.80599499,-8680695539.44799995,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6360000000.000,+24811580980.16176987,-2063869433.21764612,-20020981450.88392258,+10741925505.73503113,-4780921523.48043346,-8694365926.71606636,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
6370000000.000,+24850592897.27602768,-2067114510.35082483,-20052460981.21839523,+10758815325.83390808,-4788438699.15487194,-8708036313.98413277,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
